0,65,43,1100,1401,2597,2842,4024,228,685,87,159,169,321,55,102,178,193,150,152,63,68,10,8,10,11,12,18,9,17
1,79,21,696,1143,1495,2499,4433,125,446,44,60,81,137,26,37,44,47,138,170,100,158,7,10,15,26,41,55,12,19
0,92,36,1100,1539,2711,4949,6002,241,528,11,19,27,28,62,80,135,220,144,242,121,180,6,6,10,15,25,34,6,8
0,30,10,100,199,258,261,507,239,321,139,207,249,316,41,75,122,234,101,182,74,83,6,6,10,11,13,21,4,8
1,78,38,1100,2191,2339,3890,7492,147,279,153,194,296,492,35,67,100,150,101,170,64,122,9,7,9,13,15,19,5,10
0,85,42,1050,1260,2216,4060,6919,282,403,57,103,142,240,73,129,193,284,167,293,143,265,7,8,11,17,23,37,5,10
0,65,10,307,587,931,1065,1885,266,810,208,213,309,613,27,30,38,50,51,96,89,170,7,8,9,11,12,22,11,14
0,75,60,478,499,519,979,1833,273,845,8,13,19,31,73,116,152,192,104,161,64,114,7,6,7,10,12,21,13,16
0,71,43,1100,2058,3493,4464,5062,286,569,240,253,264,266,54,98,149,243,185,300,104,206,9,7,13,23,43,84,5,7
0,37,10,745,1300,2562,2941,5660,296,383,54,72,140,160,70,77,136,144,114,152,163,293,8,8,16,23,31,61,4,8
1,58,33,1018,1133,1891,3535,3578,296,644,41,62,95,111,52,64,107,174,77,92,97,163,6,6,7,13,16,17,4,6
1,52,48,874,1595,2595,5123,5715,84,107,61,88,159,187,58,112,144,245,167,306,135,245,8,6,11,13,20,33,5,8
0,80,58,1100,1170,1805,2437,4057,184,194,311,434,855,1489,60,104,108,194,87,93,143,249,9,9,18,20,36,49,5,7
0,74,10,436,872,1255,1443,1582,211,374,178,228,302,511,60,92,131,186,154,254,87,168,8,5,10,12,16,31,4,6
1,75,23,472,812,1584,2752,3691,198,308,255,408,544,679,52,85,120,193,289,494,160,212,9,9,12,17,19,26,5,9
1,62,47,862,972,1564,2365,3700,176,395,197,375,593,1024,64,102,195,271,110,166,87,114,9,6,10,15,27,30,5,8
0,86,10,1100,2165,2268,3255,6423,181,358,62,63,79,103,75,147,190,360,204,328,122,239,5,10,14,15,18,19,8,15
0,82,10,302,362,453,544,927,285,685,316,318,537,918,45,46,66,128,130,137,64,90,6,9,16,24,34,59,8,9
1,38,24,100,176,294,559,623,281,717,246,255,268,367,39,60,68,133,134,165,206,242,7,8,10,12,19,35,6,11
1,50,57,1100,1386,2630,4427,6555,184,275,291,300,583,610,25,39,71,125,164,327,207,216,8,6,9,14,22,44,8,13
0,82,60,938,1783,2719,4164,8318,126,368,347,437,711,1169,33,52,64,92,93,151,110,213,5,7,9,16,23,42,5,9
1,35,54,1100,1917,2058,3142,3965,169,304,25,31,43,56,49,83,124,151,67,111,78,120,10,8,14,18,29,41,5,9
0,58,10,681,723,1183,1609,1962,126,282,170,250,417,747,70,134,184,205,171,319,154,184,7,8,11,18,27,30,5,6
1,79,51,1100,1183,2339,3192,3358,227,451,302,438,842,1202,72,110,202,303,55,64,100,148,5,7,14,18,31,59,5,8
1,49,42,1100,1922,2848,3510,6179,250,726,243,369,496,831,25,43,46,62,64,128,230,276,8,10,12,17,23,34,12,19
1,69,54,1100,2116,3946,6961,9399,263,709,155,253,338,416,49,87,120,152,142,153,152,204,10,10,17,20,34,58,5,7
0,68,60,1100,1280,2122,4129,6623,153,411,67,84,138,236,62,98,137,171,185,358,144,154,5,9,10,14,25,47,10,16
0,47,48,964,1251,2024,4020,5616,107,283,167,215,383,743,50,73,117,208,193,203,121,179,7,5,6,12,19,30,12,17
0,74,10,460,604,1070,1296,2013,77,122,57,93,123,224,36,52,60,85,148,294,145,161,9,9,18,30,51,87,8,13
0,60,45,539,969,981,1854,3012,85,272,151,185,272,418,35,62,110,128,276,417,143,241,10,8,16,21,39,68,7,8
0,67,50,1100,2150,2394,4227,4823,241,358,226,426,604,1018,46,78,143,161,147,237,225,229,9,5,6,10,14,21,5,8
0,88,37,924,1774,2706,3799,4015,266,630,123,126,225,317,32,62,102,121,150,238,75,83,8,10,12,15,24,33,8,16
0,70,32,618,851,1517,2737,4725,76,129,339,398,755,773,49,52,67,89,110,185,55,100,5,10,15,27,42,44,11,17
0,42,43,970,1363,1435,2239,4055,79,106,219,370,473,836,36,43,84,108,142,149,114,222,7,8,14,24,35,39,10,13
0,37,10,470,506,807,863,1522,104,153,39,66,84,138,56,67,87,164,194,254,75,137,10,7,12,14,15,30,8,13
0,91,45,1100,1895,3564,3901,5494,176,517,187,344,534,614,64,109,171,202,74,79,92,95,5,7,13,19,36,45,8,12
0,34,59,1000,1502,2093,3450,5977,204,575,244,388,546,1086,54,104,149,226,100,137,109,190,8,9,13,25,42,73,7,14
0,77,42,104,124,224,263,348,279,580,104,191,305,466,61,111,115,125,103,111,128,250,7,7,11,17,18,22,5,6
0,68,60,923,1492,2788,5292,9564,112,184,252,359,684,825,38,61,62,105,154,215,186,351,9,10,19,21,32,57,8,13
0,48,13,351,590,765,1165,1773,84,254,74,143,260,482,58,80,131,144,136,142,97,166,6,8,9,14,19,24,12,18
1,63,46,1100,1928,3474,4922,9624,98,332,331,656,710,1056,40,70,121,218,157,271,182,192,6,6,11,17,20,34,5,7
0,89,46,1009,1085,2076,3925,7046,127,345,155,282,514,963,59,113,169,188,132,208,62,95,6,8,13,23,30,38,5,7
0,81,23,968,1489,2656,4664,6372,281,503,101,172,187,237,71,90,95,162,160,202,73,145,10,6,7,14,16,20,6,12
0,63,43,1064,1091,1776,2901,3354,157,206,143,208,416,798,30,39,56,69,145,153,54,91,10,9,15,26,46,69,8,9
0,31,17,1044,1517,2679,3015,3526,293,888,303,546,753,1253,23,28,48,78,97,132,96,185,10,9,16,27,44,84,8,15
0,90,11,316,355,595,1139,1795,201,651,240,446,777,1271,51,68,85,94,133,140,75,149,6,8,15,20,30,48,9,11
0,49,36,1064,1069,1643,2648,3607,107,256,227,355,672,693,29,43,71,134,72,123,215,225,10,9,18,19,20,38,7,12
0,88,58,1100,1509,1573,3007,3976,281,603,206,306,457,796,26,44,56,61,128,153,211,335,5,7,11,12,14,20,8,16
0,67,29,974,985,1388,2606,3898,182,647,341,605,756,1001,68,122,137,173,86,144,95,125,8,7,11,14,20,27,7,10
0,78,38,1100,1336,2153,3409,3648,286,708,318,398,779,960,29,34,58,100,130,204,240,281,9,6,8,13,16,26,8,13
0,89,51,1078,1132,1203,1434,2452,83,242,122,201,208,235,31,54,98,191,227,243,117,229,9,8,11,16,18,30,15,17
0,49,21,294,306,399,535,687,182,576,215,334,536,643,41,61,69,138,210,265,147,231,8,5,10,18,33,49,4,6
0,61,57,1100,1952,3877,5241,7242,125,293,296,510,671,989,38,53,77,115,146,283,57,80,7,5,7,11,13,21,9,13
0,38,10,100,114,182,336,386,97,226,349,695,1144,2076,71,132,144,198,146,187,113,201,7,6,12,15,19,35,5,8
0,72,10,326,567,570,784,1065,167,356,68,79,106,165,70,79,135,259,141,227,204,403,9,6,11,20,37,49,8,11
0,81,15,521,793,848,898,1779,151,246,227,403,763,1317,35,65,91,160,75,144,79,122,5,6,9,11,21,35,4,8
0,62,13,454,834,1153,2278,2950,231,355,206,393,729,1257,67,123,142,164,89,156,161,195,5,5,8,11,17,19,12,23
0,64,40,683,1198,1597,2907,3414,159,392,174,189,230,454,49,53,58,104,88,129,171,324,5,8,11,12,16,29,9,13
0,65,52,981,1467,2115,3784,7132,229,695,61,88,160,247,28,30,35,60,81,141,143,219,10,6,12,16,29,43,6,8
0,86,25,1100,1378,1896,2526,2698,268,965,186,204,353,614,23,28,44,61,280,478,105,132,5,6,7,12,24,29,11,15
0,35,41,875,1564,2372,3444,6488,203,567,308,387,651,667,64,72,81,96,267,471,69,135,9,10,20,28,37,56,6,11
1,61,32,675,860,1181,1489,1868,99,323,229,292,303,535,37,57,95,100,179,337,88,132,9,10,19,25,40,75,7,8
0,70,10,531,862,1289,1668,2757,108,167,332,547,664,1249,69,110,130,133,140,167,239,320,10,7,11,22,33,64,10,14
1,53,42,1100,1498,1742,3359,4686,77,222,297,495,704,787,63,116,212,345,167,265,68,124,8,9,13,21,24,45,6,7
1,78,17,613,1016,1315,1614,2454,76,217,93,101,171,265,69,108,177,283,190,248,122,222,8,9,12,22,29,50,8,15
0,46,10,1100,1981,2536,4245,5523,101,209,153,217,270,361,59,63,78,106,73,129,111,131,7,5,7,12,14,20,5,6
0,32,27,100,106,149,277,312,207,379,120,161,183,228,43,51,63,126,126,187,117,194,8,6,12,13,18,19,7,8
1,80,55,641,1206,1502,2446,4624,91,288,124,223,281,409,55,63,98,175,146,276,242,404,9,8,15,20,31,42,15,27
0,73,60,904,1391,1403,2131,3631,221,396,156,188,353,477,47,55,85,105,71,97,107,194,7,8,13,24,46,85,8,16
1,45,18,732,1433,1579,2956,3397,236,347,252,291,434,745,59,114,152,289,49,58,157,180,7,10,15,27,39,53,14,17
0,82,10,469,548,773,1078,1753,257,468,254,452,610,757,47,61,67,129,152,217,104,144,9,5,7,8,14,23,5,10
1,73,20,833,1222,1629,1867,2359,102,204,124,207,377,636,41,67,90,94,50,65,52,77,6,6,7,13,16,24,4,8
0,66,60,1100,1984,3387,4423,8516,230,489,183,302,579,599,53,95,136,257,122,221,112,117,8,9,10,13,21,33,6,12
0,55,60,972,1549,2966,3269,6006,172,485,47,62,65,108,67,74,116,156,191,311,152,239,7,7,9,18,22,34,10,19
1,80,48,1100,1236,2317,3201,4158,229,434,287,413,526,707,45,85,120,220,91,180,114,116,8,7,9,16,23,46,8,12
0,67,43,1100,1606,3103,5423,5499,113,420,13,15,24,33,71,92,108,203,83,111,103,132,7,9,11,17,19,28,15,26
0,82,60,1000,1512,1972,3870,4911,293,638,71,92,184,339,27,29,52,85,195,382,165,242,10,9,10,17,21,28,6,11
0,32,10,396,519,600,1191,1826,218,383,117,171,238,394,69,74,115,225,109,139,222,284,5,8,13,24,28,49,6,9
0,83,34,999,1127,1744,2593,3063,226,454,32,64,96,150,35,69,110,144,142,218,124,235,5,9,10,12,20,26,7,10
1,41,39,1100,1696,2866,3520,4314,148,340,190,199,248,262,71,131,183,335,120,150,108,122,9,8,12,20,38,52,9,14
1,41,48,951,1019,1825,3501,5921,85,247,74,142,148,269,38,69,107,130,122,140,74,103,8,8,11,19,26,51,5,7
0,89,10,282,551,659,1176,1314,176,615,41,63,106,128,68,82,93,153,75,89,161,176,9,8,14,27,45,51,6,7
1,43,52,1049,1644,2175,2764,5116,273,727,347,668,1110,2211,53,94,137,141,150,294,73,137,5,8,11,16,32,53,11,12
1,73,27,1100,1865,3034,6012,9939,154,294,157,242,482,536,44,70,87,133,91,164,61,108,7,7,14,28,55,91,7,9
0,35,60,552,921,1800,1818,2471,137,225,145,155,209,338,66,79,99,184,230,398,171,258,5,9,13,16,21,30,6,10
1,57,51,1100,1530,2890,5487,9784,81,293,324,539,568,624,33,65,72,141,201,259,112,218,6,9,18,33,55,66,11,14
0,49,10,492,655,927,1540,2883,120,174,12,21,35,69,41,51,86,146,167,279,181,193,6,10,19,31,40,42,4,6
0,34,16,563,778,994,1121,2224,154,481,297,580,737,916,64,103,158,253,116,123,186,301,10,9,16,23,24,42,16,32
1,49,55,1042,1478,2358,4267,8508,137,454,296,528,1026,1758,28,50,74,137,108,206,64,67,5,6,10,16,26,27,7,11
1,28,11,1100,1500,1859,3416,6649,183,319,281,505,646,787,54,90,163,170,83,93,164,173,9,7,13,26,48,77,6,11
1,63,41,527,766,1007,1220,1364,138,300,262,360,500,541,34,51,67,117,177,252,146,165,5,6,7,10,20,27,8,15
0,81,17,325,439,800,1468,2789,207,731,155,301,382,477,28,46,71,83,135,141,105,177,7,6,9,17,32,41,7,14
1,53,48,922,1641,2208,3877,7467,205,410,200,303,498,761,75,103,171,301,214,340,158,198,8,6,8,11,19,30,7,13
1,55,11,675,1322,2394,2950,3835,235,412,94,172,258,515,33,34,37,55,105,146,66,97,6,7,14,24,34,59,7,8
0,75,60,1100,1959,2130,2416,4662,238,467,240,449,476,512,51,88,162,249,101,164,137,266,8,7,13,23,27,32,7,10
0,78,10,100,198,243,394,735,101,289,155,157,247,473,75,89,132,188,194,278,167,277,6,6,11,21,40,52,8,11
1,65,57,876,1628,1680,2797,3112,271,544,337,546,697,1278,28,34,36,45,103,170,97,129,10,9,17,20,23,41,6,10
1,28,35,1100,1173,1304,2005,3868,83,188,194,337,401,739,57,90,164,326,90,164,146,195,9,9,16,20,36,70,9,15
0,91,45,1100,1369,1415,2181,3778,192,315,283,354,361,543,44,47,92,116,159,160,111,157,8,8,13,14,17,26,10,15
0,88,47,772,944,1244,1428,1704,299,616,86,159,315,571,44,54,60,66,79,114,205,313,9,8,16,23,43,73,7,13
0,60,60,319,588,957,1899,2199,153,302,289,489,820,850,27,48,55,77,91,160,98,100,7,7,11,19,31,52,15,26
1,54,45,1007,1982,3567,6417,9347,109,191,18,27,50,66,30,41,55,79,50,61,83,93,6,9,13,21,34,59,8,9
0,64,43,1100,1251,1705,2179,4177,274,940,347,588,946,1861,74,84,168,248,116,189,71,75,10,8,13,18,26,34,13,20
1,67,49,1100,1962,3192,5427,9157,179,306,194,205,386,623,35,67,111,199,75,101,160,187,5,6,9,16,19,38,5,6
1,63,11,425,522,852,1245,1417,99,317,135,183,218,263,23,25,40,80,139,267,168,303,10,7,11,17,24,31,5,9
1,57,41,1100,1944,1977,1984,2780,217,539,211,276,449,524,31,40,58,84,181,244,171,234,7,8,13,18,25,40,10,17
1,31,29,1100,1484,2695,3828,6408,118,366,70,98,121,178,56,77,102,115,82,121,227,410,6,6,8,9,15,24,7,11
0,46,13,945,1531,2791,3403,4477,130,245,53,85,152,293,51,94,146,168,92,140,118,225,8,5,7,11,18,27,6,9
1,62,41,1100,2013,2766,5502,10849,145,383,187,296,576,710,47,55,102,106,193,367,173,243,10,9,14,20,37,72,8,9
0,79,10,238,269,413,650,819,166,414,117,173,189,224,56,94,100,145,144,244,210,309,8,7,10,11,20,22,7,13
0,90,11,100,193,295,364,441,98,313,309,522,679,846,60,66,120,211,176,334,77,102,5,9,13,23,33,39,5,9
0,88,46,1100,1737,2666,4631,5618,183,657,59,63,105,126,53,106,126,137,100,105,142,206,6,9,15,27,39,58,16,26
1,64,44,1100,1439,1515,2733,4152,211,424,201,213,282,421,41,74,110,137,144,186,75,112,8,7,9,16,19,36,6,10
0,38,36,1100,1794,3457,5769,9413,94,235,31,51,98,108,64,106,190,201,105,134,126,200,6,9,18,21,35,43,6,10
0,81,57,1100,2094,4122,4832,5235,196,301,77,128,204,349,70,93,183,189,166,201,106,211,6,6,10,18,23,35,8,12
0,28,50,658,1183,2342,4080,7400,87,126,282,561,820,1606,45,77,118,235,307,540,88,95,5,5,9,15,16,18,6,7
0,91,45,672,1216,1451,2026,2041,207,311,346,491,742,877,69,123,246,421,185,256,256,502,9,8,16,27,53,69,8,14
0,58,60,949,1438,2727,4547,6812,119,235,257,281,294,580,60,109,199,238,134,211,112,153,5,8,14,25,33,35,10,13
0,50,43,508,671,909,1630,2689,232,562,73,109,148,226,62,124,185,196,219,287,138,193,9,9,12,16,21,39,5,8
0,62,43,787,1008,1092,1390,2637,171,388,309,574,879,1120,24,25,38,47,143,184,278,541,10,9,10,15,21,28,5,9
0,55,10,1020,1153,1218,2168,3706,83,220,306,345,420,796,54,77,142,254,170,206,190,334,6,5,9,18,35,66,11,17
0,47,56,1100,1770,3414,3745,6675,246,290,50,72,142,267,53,57,81,89,197,244,92,109,8,9,14,28,46,81,8,16
0,48,10,502,930,1065,1197,2022,250,631,20,40,46,57,35,60,61,74,73,121,172,215,6,5,8,10,15,28,10,14
0,73,10,391,722,1294,2546,4357,200,425,110,157,168,196,31,49,94,128,156,236,161,252,10,8,12,16,22,35,7,10
0,79,59,758,1490,1982,3866,7057,212,265,162,287,453,700,41,52,59,76,65,67,131,185,7,9,13,22,38,52,7,12
0,30,10,325,447,616,650,772,222,611,317,546,766,1065,57,107,162,173,167,256,265,310,5,9,14,22,39,55,10,15
0,55,48,1100,1330,2090,2928,5763,178,335,321,463,882,1560,29,42,45,48,127,253,64,88,6,8,16,30,45,49,5,7
0,70,60,1100,1834,2192,3661,7205,132,230,271,515,970,1185,28,47,88,102,238,293,135,219,8,6,12,23,44,74,4,8
0,80,14,202,357,636,1258,2228,113,255,65,90,105,172,64,79,83,166,54,100,178,320,10,5,8,9,18,36,6,11
0,90,45,1075,2025,2582,3261,3873,205,338,112,203,275,292,57,77,134,184,75,147,118,207,9,5,7,12,23,31,6,7
0,30,10,344,441,716,1058,1535,133,337,253,452,751,1375,26,43,61,71,78,155,150,172,8,9,17,28,50,52,6,7
0,76,59,1100,1297,2146,3872,4683,225,575,82,93,161,311,63,85,170,234,205,405,129,213,8,9,15,27,46,91,7,10
0,28,29,319,430,820,1110,1805,263,724,160,241,388,573,39,70,87,147,114,132,175,205,9,7,8,11,21,32,6,10
0,38,13,312,479,658,1140,1593,80,206,286,473,475,692,49,95,171,188,209,389,196,312,6,7,9,17,26,45,6,7
0,65,38,1039,1546,1928,2696,2747,180,470,19,38,63,103,62,82,101,142,76,110,145,215,5,6,9,12,16,31,6,8
0,31,29,995,1032,1923,1987,2491,114,206,290,557,952,1558,62,92,116,128,100,184,67,87,10,9,10,11,22,44,16,17
0,92,35,1100,1281,1976,3694,7284,273,363,309,338,593,690,38,48,91,110,115,186,247,472,6,6,10,13,22,29,4,8
0,28,10,1031,1076,1270,1476,2165,202,432,174,227,352,698,44,62,101,124,99,190,145,151,5,7,13,18,19,36,5,10
0,60,10,468,601,1089,1316,2294,223,310,251,501,524,649,39,58,78,119,111,165,146,286,5,6,8,12,23,31,10,19
0,49,10,1100,1868,3337,5716,8645,210,509,91,136,266,404,62,67,121,181,143,210,169,219,7,6,9,14,28,56,7,8
0,59,19,970,1266,2141,3113,5829,209,571,317,456,593,635,72,89,131,148,223,440,274,505,9,5,9,12,14,20,4,5
0,40,11,100,152,289,420,556,263,823,122,184,238,414,25,26,47,75,226,313,118,153,9,5,6,10,12,13,11,15
0,64,54,1001,1117,1578,1790,3183,182,554,146,292,360,580,67,87,169,176,184,328,105,130,8,10,13,22,27,28,6,11
0,31,57,998,1491,1913,2168,3527,95,265,328,426,450,608,70,71,106,199,159,281,139,270,6,5,8,10,20,40,5,10
0,37,10,100,102,138,214,247,217,673,12,22,29,46,26,27,35,43,63,83,129,229,6,7,10,12,16,27,12,21
0,29,15,309,317,385,670,1270,233,271,227,344,366,538,43,64,69,109,90,91,109,137,9,5,9,11,13,19,6,12
0,82,53,1070,1681,2328,3156,4925,134,289,183,272,361,567,65,128,225,330,120,199,230,313,5,5,8,16,26,33,4,6
0,34,10,284,350,686,907,1645,284,821,280,320,470,910,24,29,37,46,86,101,107,113,6,6,9,13,17,19,5,6
0,32,14,731,1051,1189,2144,3672,94,223,242,440,794,1462,73,98,140,279,109,137,195,376,5,8,11,14,27,37,6,8
1,57,12,243,328,614,970,1361,214,528,277,416,643,767,24,35,42,74,92,181,117,182,5,7,8,11,18,21,6,11
0,36,10,639,700,1167,1288,2181,204,384,51,85,161,166,43,52,74,148,161,301,116,125,6,6,8,13,19,31,6,7
0,76,60,802,903,1151,1559,1634,200,439,17,21,29,58,54,96,151,274,147,183,138,256,10,9,16,23,40,67,6,9
0,83,18,576,768,1039,1438,2732,161,360,25,43,68,96,60,71,106,136,166,325,94,161,6,10,19,33,35,42,9,16
1,53,55,1100,1305,2265,4211,7322,175,586,304,591,1010,1757,33,36,41,67,79,110,160,222,7,10,20,35,45,77,6,11
0,33,10,100,109,116,125,247,201,294,183,193,223,404,45,47,88,140,239,440,203,254,6,7,11,20,21,37,5,8
1,64,35,1100,1953,2055,2070,2861,287,753,303,377,440,868,74,84,154,157,111,179,128,198,9,9,13,20,37,62,7,14
1,32,27,843,1472,2768,3897,4732,114,373,92,134,154,201,31,43,66,112,144,215,103,159,5,6,8,11,14,16,7,11
1,74,53,565,671,725,880,1553,169,343,310,569,784,1041,47,59,102,123,117,121,131,249,10,6,8,14,17,25,7,12
1,69,47,1100,1113,2126,3049,5632,175,428,316,561,563,801,31,57,108,159,64,115,99,158,7,6,8,13,24,41,12,14
1,66,47,542,911,1456,2309,3643,173,241,9,16,23,46,37,52,57,66,115,161,163,241,6,6,10,14,20,36,6,10
0,41,10,429,560,573,1034,1137,205,413,312,358,694,1171,70,113,180,339,141,215,95,144,8,9,10,16,20,40,9,11
1,59,49,1100,1476,2483,3227,4673,85,274,202,318,590,793,25,41,71,95,82,86,147,285,6,6,9,12,23,24,8,12
0,32,10,402,547,870,1663,1985,217,380,136,272,345,585,55,88,132,160,153,259,53,75,5,10,17,34,39,65,5,8
1,58,17,506,523,704,1364,1896,140,508,163,294,542,784,36,59,64,120,123,212,245,424,6,9,15,20,29,58,5,9
0,75,43,1100,1364,2039,2457,2854,262,351,225,399,741,1450,75,149,264,462,136,206,125,225,9,5,8,11,22,32,6,7
0,92,59,795,1419,2179,4134,4624,95,224,243,436,664,1166,33,44,47,72,131,254,78,103,7,10,15,23,32,62,8,14
0,75,60,1100,1385,1519,1711,2862,259,330,249,413,689,1102,62,103,197,364,138,235,108,182,9,10,18,35,45,81,8,10
0,50,60,1100,1514,2392,3360,4672,227,293,45,50,54,73,75,138,273,466,95,96,102,111,6,6,11,16,29,35,4,7
1,61,27,491,722,867,1451,1982,123,183,45,79,157,192,74,101,185,305,195,284,189,301,10,10,12,14,20,34,4,6
